time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1689953839009640700,287.116640625,195.13549049105495,1.5631873609679812,29.400654050942958,40.1042677829232,227.54549033846706,269.03914659984355,5.069882143086336,2.8497073688368677,-88.22925746697948,1.9906705259116901
1689953840009654000,288.11665405273436,194.86768136080354,1.5756882634191127,28.268106884318183,40.10426157108589,227.27768120821565,267.6812570766538,5.070643386078068,2.848352626345901,-88.22929459408944,2.121091199510889
1689953841009667800,289.1166677246094,194.97018337529153,1.5717548620171515,29.618378191656078,40.104254575029124,227.38018322270364,271.6424423424364,5.056573030502177,2.873257075165196,-88.22932373757489,2.037705617313614
1689953842009682000,290.1166818847656,195.20404907129705,1.5725060205561516,31.177587111732276,40.104253810452825,227.61404891870916,277.03635036600133,5.043216958520408,2.8966359353707194,-88.22934788846797,1.9451042564311585
1689953843009695500,291.11669555664065,195.03052214719355,1.5321722689013277,29.94741165519492,40.10425219553209,227.44052199460566,276.1615162248178,5.026777878044044,2.925071144022973,-88.22937517359156,1.9304521246550428
1689953844009709000,292.116708984375,195.02439807914197,1.508850286573971,33.92250701238498,40.10424904466355,227.43439792655408,267.76907676108647,5.027767956138124,2.923369017421425,-88.22939998770748,1.6689843154108919
1689953845009723400,293.11672338867186,194.74549663811922,1.502732002482533,43.27067966089376,40.10424501435444,227.15549648553133,264.27983160191945,5.038400145400029,2.905006197518656,-88.22942117732552,1.2886477611499636
1689953846009736400,294.116736328125,195.10122863575816,1.4863955714680372,41.54651707725741,40.10424015766776,227.51122848317027,258.9818361012866,5.049056249047154,2.8864455696837106,-88.2294469139072,1.3497369861002868
1689953847009750300,295.11675024414063,195.48343838658184,1.5157082037083431,32.885512182910546,40.104240953345624,227.89343823399395,265.70295073130615,5.068350955277581,2.8524297759849713,-88.22948241174124,1.737027154620722
1689953848009763800,296.1167639160156,195.33517487626523,1.5146102038525098,31.424052402588316,40.10423780164612,227.74517472367734,266.6485020057773,5.084145287390448,2.824181957575386,-88.22951077035447,1.8546454222184237
1689953849009778000,297.11677783203123,195.12080088909715,1.5178521441628066,31.142732987607378,40.10424396411534,227.53080073650926,272.4934697245263,5.085217444920959,2.8222509758454137,-88.22953654680944,1.8808484978983475
1689953850009795000,298.1167951660156,195.05722004175186,1.5443182364338435,34.26895200499576,40.1042438672865,227.46721988916397,271.2583008092008,5.087267845329501,2.8185533350755256,-88.2295562976696,1.737897429860365
1689953851009811000,299.1168110351563,195.3154137711972,1.5588202421808486,30.964589674267692,40.10423417269983,227.7254136186093,265.8266563898427,5.097120492884633,2.8006962908898836,-88.22958940143741,1.9758578946004015
1689953852009827600,300.11682763671877,195.38381471857429,1.532192592516389,30.494270081509562,40.10422427213901,227.7938145659864,265.23468379218593,5.076022132168357,2.8387561266381867,-88.22961739374254,1.9615406516741114
1689953853009844700,301.1168447265625,195.13780747633427,1.487117423923157,30.60052892870485,40.10421755956606,227.54780732374638,264.60845134976245,5.052796482994629,2.8798931810443844,-88.22963931417434,1.8738616077503125
1689953854009860600,302.11686059570314,195.18350296933204,1.4641486272537716,31.67519028761529,40.10421786966117,227.59350281674415,273.4852656935894,5.033677226382461,2.9131822142439705,-88.22966301448082,1.7473680456433605
1689953855009876200,303.11687622070315,195.11802171263844,1.4689052489192336,30.57076577740602,40.10421670207441,227.52802156005055,277.0234466531467,5.0200904828619,2.936533428494933,-88.22968981725087,1.823078733585389
1689953856009892000,304.11689208984376,195.38544532749802,1.4945838787724401,30.105623803786475,40.10421108712369,227.79544517491013,271.25932990634664,5.021058836087647,2.934877373474911,-88.22971975624164,1.8941868971736224
1689953857009907700,305.11690771484376,195.30240491218865,1.5054552262102892,29.844857377097213,40.10420589065486,227.71240475960076,269.42584326987924,5.028669060169124,2.9218187000713463,-88.22974867165124,1.945929624234163
1689953858009923000,306.1169230957031,195.20770585443825,1.514930206248147,28.644769933104538,40.104195529399,227.61770570185035,262.4694341272028,5.021201063174911,2.934634034417236,-88.22977878230557,2.0437242312623396
1689953859009939200,307.1169392089844,194.736458866857,1.5298177247843223,29.510272270043053,40.10419265443963,227.1464587142691,263.48847165280506,5.030863377114069,2.918038847171377,-88.22980353452907,2.005990523156465
1689953860009954600,308.1169545898438,195.12804366648197,1.5565480869796473,32.065557425374486,40.10419340106916,227.53804351389408,265.1034424911192,5.048924853634491,2.8866753982983218,-88.2298282389709,1.922457617910409
1689953861009969200,309.11696923828123,195.08683194313198,1.5335318764436172,33.40813062675965,40.10419409961478,227.4968317905441,268.8184454308816,5.037266675429323,2.9069711855121745,-88.22985550179247,1.7344774955359274
1689953862009984500,310.1169846191406,194.8591132638976,1.5125015745343797,38.570179200974025,40.10419704003538,227.2691131113097,272.57818583434226,5.047929859445995,2.888414992154412,-88.2298786695107,1.4514166844581982
1689953863010000000,311.11699975585935,195.2208144487813,1.4762054543610865,38.10575733514268,40.10420086916612,227.63081429619342,277.28172784499316,5.0341218226507465,2.912413862674802,-88.22990985634576,1.4131612063645795
1689953864010014500,312.11701440429687,194.7450814768672,1.4810426361113205,27.58525473385647,40.10419725781378,227.1550813242793,272.9157855298844,5.024921097708476,2.9282597211642747,-88.2299480277187,1.9458188503675553
1689953865010029000,313.1170290527344,195.28541688993573,1.5127097759805896,28.107778160484497,40.104192129208116,227.69541673734784,269.29845062005154,5.023273201414253,2.9310856993172756,-88.22998125650427,2.0248801384760524
1689953866010044200,314.1170441894531,195.12772306147963,1.4959313968685308,35.669102081871515,40.10419323584667,227.53772290889174,273.5841748916861,5.020928600465234,2.9351001723653436,-88.2299971273995,1.5679664619392184
1689953867010058800,315.1170588378906,195.18258068989962,1.4526703995355625,52.307397520778814,40.104193064458144,227.59258053731173,283.5067712636531,5.013417485105586,2.9479114899919256,-88.23001772430091,1.0417380500051527
1689953868010074000,316.11707421875,194.79980506002903,1.4317469610386504,58.54053505976873,40.104191210410306,227.20980490744114,285.51396801640226,5.008081105139027,2.956968156260446,-88.2300341359297,0.8787018924801046
1689953869010088400,317.11708837890626,195.15974677167833,1.5008157880105555,41.951264998618974,40.104188984003805,227.56974661909044,278.6097448012666,5.003202510342598,2.965215282789828,-88.23007261556114,1.2645929390619017
1689953870010102800,318.1171027832031,194.89285615365952,1.5045385493981798,32.29947727572213,40.10418576245888,227.30285600107163,276.2631594006188,5.006270903177554,2.960031870907242,-88.2301117247957,1.6716930892452142
1689953871010117600,319.11711767578123,195.14976382348686,1.5128079047945708,36.856666707277725,40.104187705756985,227.55976367089897,277.5104178045699,5.012808311693876,2.948947246561328,-88.23013163420244,1.5232531111807908
1689953872010131700,320.11713159179686,195.09978100005537,1.4998351966183392,35.992713128490415,40.104191136652624,227.50978084746748,279.4381974549443,5.015980045777643,2.9435490845490153,-88.23015099283465,1.5581604640932831
1689953873010146000,321.11714599609377,194.92272111028433,1.458418784551913,40.897018439145086,40.10418935691169,227.33272095769644,277.8890586164256,5.010165170150286,2.9534356266222885,-88.23016602828552,1.2968252419600625
1689953874010160400,322.1171604003906,194.84836970176548,1.442731271613116,30.223516544397366,40.10419470640126,227.2583695491776,281.55711537648864,5.010389467471957,2.953055098882328,-88.23019520540322,1.7792676404907342
1689953875010175700,323.11717578125,194.6205407148227,1.4381130568124885,33.66283281276213,40.10419505593977,227.03054056223482,279.7005394727064,5.000565139058718,2.9696608093887593,-88.2302149801901,1.588038172314909
1689953876010189600,324.117189453125,194.67412530165166,1.436029505116232,28.25354526948457,40.10419788062255,227.08412514906377,282.9364152351129,4.997025925221242,2.975612363103707,-88.2302478457771,1.9614558463582055
1689953877010204000,325.1172038574219,194.98183369915932,1.4304018720017497,27.513989507639064,40.10419940921339,227.39183354657143,283.5696799758294,5.000908543210162,2.9690824803693894,-88.23027719271151,2.092034940752463
1689953878010217700,326.1172177734375,195.19413232058287,1.3999249022355147,31.354213872232943,40.104204268673456,227.60413216799498,288.86946097128987,5.001058793014003,2.9688293958404137,-88.23029426423503,1.87339643957196
1689953879010231800,327.11723168945315,195.19677669368684,1.3595384405354793,41.024137317927995,40.10420163957446,227.60677654109895,295.30244362588076,4.997576153006814,2.974688156376471,-88.23030152414249,1.4167526714590482
1689953880010246400,328.1172463378906,195.32434593699872,1.35133821948414,40.13491334619221,40.104206231429494,227.73434578441083,302.27008586039784,4.996865563249888,2.975881646772301,-88.23031856429877,1.4795231263228608
1689953881010260700,329.1172607421875,195.2997596692294,1.350534130233368,44.92271523954752,40.10421263095893,227.7097595166415,307.6371028654965,4.99422608445585,2.980309187002186,-88.23032922588162,1.3483808446121446
1689953882010274800,330.11727490234375,195.23583031725138,1.382769936443412,56.24111541453203,40.10421243458392,227.6458301646635,304.43258319309086,4.994857723082888,2.9792504693207764,-88.23033824529107,1.0496542436283156
1689953883010289000,331.1172888183594,195.471096704714,1.403016998165564,65.29053565005562,40.1042062820838,227.8810965521261,277.46219836981595,4.9922986266525236,2.9835367360084843,-88.23035156188753,0.7804169276215736
1689953884010302500,332.11730249023435,195.40094096772373,1.4212135133941755,68.53282770714745,40.10420291310422,227.81094081513584,271.59821537089294,4.985625997026832,2.994673680145975,-88.23037267351637,0.7125681252865456
1689953885010316800,333.11731689453126,195.19676856976002,1.4426202867578881,54.302607464381964,40.10419542951971,227.60676841717213,269.6655928130708,4.986141407652944,2.993815441151567,-88.23039324039038,0.8969505385086994
1689953886010331000,334.1173308105469,195.12609708867967,1.4391278498735867,42.47593072691176,40.10418202747782,227.53609693609178,262.59121330144,4.9766083167756205,3.009635641433788,-88.2304134692371,1.132166387888027
1689953887010345000,335.11734497070313,195.10859768930823,1.4256181067648102,59.486816012736796,40.10418406056958,227.51859753672034,272.12195654408856,4.972927619715431,3.0157135012895786,-88.23041949731832,0.7904363908851593
1689953888010358800,336.11735888671876,195.09830751549453,1.4314053129960085,63.01713929530563,40.10417869807044,227.50830736290663,269.2127827664043,4.9735391070180945,3.0147049248227407,-88.23042827518589,0.7408800612866309
1689953889010373400,337.1173732910156,194.74640749953687,1.3951366185949046,74.64458128682848,40.104179318337145,227.15640734694898,277.74532315850973,4.973714029996698,3.0144163250292486,-88.2304336663777,0.602649275980964
1689953890010386400,338.11738647460936,195.08124694414437,1.4647634386345074,49.615381011491294,40.1041773127039,227.49124679155648,274.10236264259794,4.979863982874688,3.004245619927952,-88.23045224164663,0.970293635603619
1689953891010401300,339.1174013671875,194.9974265769124,1.4184242895448822,43.769017744367225,40.10418021556957,227.4074264243245,278.4852471674175,4.975412486642813,3.011612129831399,-88.23046843069997,1.074411798039038
1689953892010415400,340.1174152832031,195.23575530573726,1.4241028835830356,41.50044681742905,40.10417952625635,227.64575515314937,278.8036571438118,4.973958940598067,3.01401219142083,-88.23049033381007,1.1657951014790713
1689953893010429000,341.11742895507814,194.87049049511552,1.4186682258286325,51.83749249019872,40.10417462639916,227.28049034252763,278.7704713286372,4.96857823937194,3.0228740152425257,-88.23050515166405,0.9222340981781048
1689953894010442200,342.1174421386719,195.17081811279058,1.4412853863887192,48.66668612945967,40.10416697888678,227.5808179602027,282.2263966056261,4.962771061690232,3.032398460301489,-88.23053612709133,1.0260858394065475
1689953895010456000,343.1174560546875,195.22199509758502,1.570393030077219,56.45192500172407,40.10416664257579,227.63199494499713,283.4792085692721,4.9979299978624825,2.974093604655906,-88.23055308883362,1.0184400513682357
1689953896010470100,344.11747021484376,195.31435586232692,1.7442753449522748,54.674765621644426,40.10416264552099,227.72435570973903,277.78467654346105,5.050969881279527,2.883095609097263,-88.2305772141758,1.1962153425045086
1689953897010484200,345.1174841308594,195.2942285137251,1.8434579323472098,50.35518043096497,40.10415927015133,227.7042283611372,274.1944500287258,5.127607196795019,2.744482003614666,-88.23060156764399,1.4054067043684204
1689953898010497800,346.11749780273436,195.25087341759354,1.8851250680512306,47.805861877546434,40.10415757706622,227.66087326500565,273.272648288312,5.210788837956059,2.5830634368945296,-88.23062530260236,1.5469230491874075
1689953899010512400,347.1175124511719,195.2486520409584,1.9256677275443062,53.273571916936206,40.10415936797763,227.6586518883705,274.8109770176454,5.414031380271559,2.3745306950973775,-88.23063916520992,1.444196741662801
1689953900010525700,348.1175256347656,195.327807251364,1.947371753238004,51.285062931730046,40.104161163419384,227.7378070987761,277.40161285669774,5.658495798781924,2.1831386690299097,-88.23066241872917,1.5354983396382773
1689953901010540000,349.1175400390625,195.29459191858768,1.904047028115981,58.10271078986874,40.10415280980959,227.7045917659998,273.1021952491644,5.7660059094372675,2.0303285736756487,-88.23068206166509,1.3163777747707217
1689953902010553300,350.1175532226562,195.2646490270272,1.9036614036448447,74.63112371358106,40.10414917336542,227.6746488744393,274.96847583558707,5.935472542178316,1.807836706713708,-88.23069537244294,1.0194514819085092
1689953903010567200,351.11756713867186,194.99279204476625,1.9133410108711753,89.76832765516978,40.104140355326294,227.40279189217836,269.0550536097307,6.1795457756409675,1.6679319145074596,-88.23071417570338,0.8282372342867691
1689953904010581500,352.11758154296876,195.153201113455,1.8682885834326926,80.92738644168394,40.10413286537391,227.5632009608671,267.45983647101843,6.243855626073832,1.6043032093592484,-88.2307432017032,0.8992824749026392
1689953905010594800,353.1175947265625,195.3903764579445,1.8122087308786055,68.79122401287049,40.10412784312436,227.80037630535662,268.26787283809665,6.249173577830877,1.5729952228953281,-88.23077089901929,1.0132462508873277
1689953906010608400,354.1176083984375,195.3282178454101,1.806788144170269,50.29262395420879,40.10412781266513,227.73821769282222,270.6102392384651,6.244211726782962,1.5670380077876642,-88.23080433217648,1.385086371847396
1689953907010622500,355.1176225585937,195.2660306431353,1.7834278725413295,53.475207516485085,40.10412364667629,227.67603049054742,272.7263733108042,6.208990724144723,1.5733201826316012,-88.23082625655036,1.2929937831939786
1689953908010636800,356.11763671875,195.0571418190375,1.7568176937571678,52.38407868218213,40.104121897222285,227.4671416664496,274.8296125804419,6.181318327072355,1.565752029428621,-88.23085011837541,1.3000318321986515
1689953909010650000,357.1176501464844,195.14050484169275,1.7693828027552663,46.44736818849984,40.104124414714434,227.55050468910486,275.2646440531073,6.250522424136376,1.4823631364023626,-88.23087985109365,1.5024760438221285
