time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed,t
1689954312002357000,760.1093569335937,194.4807712668553,1.3243951233845506,71.38213337908824,40.10422420054004,226.8907711142674,47.71814476867344,5.083736751035693,2.8249172871002592,-88.2257859267517,0.7634279088457347,758.6214018554688
1689954313002029800,761.1090297851563,194.66716062277555,1.3736030863937714,51.6950244718768,40.10422534119592,227.0771604701877,49.741618594273326,5.079546088361014,2.832445686858824,-88.22576131919803,1.108672479590984,759.6210747070313
1689954314002043100,762.1090432128906,194.7128609670326,1.356325534163224,61.50268567433214,40.10421866408809,227.12286081444472,46.82318147196924,5.072836977918745,2.844444063125351,-88.22574257773002,0.9473093436019604,760.6210881347656
1689954315003063600,763.1100634765625,194.26907551381737,1.3467193843019396,52.86715678390072,40.1042154356785,226.67907536122948,49.06819076020742,5.062686119659519,2.862472058657636,-88.2257179152683,1.0582542586235426,761.6221083984375
1689954316002449400,764.1094494628907,194.57615541201085,1.398894180957662,51.89226131009949,40.10420622163633,226.98615525942296,64.46578125705707,5.0579214189525175,2.8708827827847982,-88.22568373974435,1.072132686783577,762.6214943847657
1689954317002463000,765.109462890625,194.70554925035685,1.4394964708956457,41.94706681924643,40.10419830620866,227.11554909776896,74.86939179636812,5.053562487993122,2.878548803257921,-88.22564583283419,1.290324808153624,763.6215078125
1689954318002476500,766.1094765625,194.71134635061023,1.4692121075115738,41.00960343833837,40.1041895950735,227.1213461980224,78.47666648979185,5.046486983598522,2.8909351700028703,-88.22561368197773,1.3310613723225273,764.6215214843751
1689954319002490400,767.1094904785157,194.64949746336788,1.4812154052708686,39.2855094751573,40.10418525869648,227.05949731078,74.65605241956601,5.056710489547929,2.8730151509667983,-88.22557941548588,1.4546906111866265,765.6215354003907
1689954320002504400,768.1095043945312,194.69328395277265,1.4394594945158568,45.04160242966472,40.10416997873536,227.10328380018476,75.25032600726789,5.052772787941974,2.8799347538133446,-88.22554766531867,1.2201286087525676,766.6215493164062
1689954321002518300,769.1095183105468,194.63846925087276,1.451868290763629,40.111094743150986,40.10416680805311,227.04846909828484,69.90085238138577,5.054961743208295,2.876090889991031,-88.22551731470796,1.4296966060119365,767.6215632324219
1689954322002532000,770.1095319824219,194.4894252838567,1.4332416003270545,42.39231943236019,40.10416358012164,226.8994251312688,65.04156362730551,5.040229383541482,2.901831282840869,-88.22549672728786,1.3490224587229225,768.621576904297
1689954323002545400,771.1095454101562,194.69082035589963,1.4167594680640136,49.490536197940585,40.10416174425632,227.1008202033117,63.48277124582364,5.046369499428651,2.891140243576065,-88.22547900304733,1.1530039195001096,769.6215903320312
1689954324002559700,772.1095598144532,194.6870743073523,1.4470946277030825,36.09762947888407,40.104159203933456,227.0970741547644,71.2789209855476,5.0624311522984895,2.862922957577906,-88.22544771967983,1.550727531687752,770.6216047363282
1689954325002573000,773.1095729980469,194.42085991892964,1.441358183778928,30.301874776659968,40.10415828908409,226.83085976634172,75.91328381508293,5.071404835354493,2.846996668198243,-88.22541915637785,1.837479201113681,771.621617919922
1689954326002586400,774.1095864257812,194.82032191380856,1.480675422447667,27.78978984225529,40.104154924761865,227.2303217612207,82.00642129375824,5.090895128223703,2.8119964129096964,-88.22539127856884,2.083983398556576,772.6216313476563
1689954327002600700,775.1096005859375,194.70584093034267,1.4930530230388444,27.476509336299117,40.104150356944494,227.1158407777548,85.54054428697717,5.092200438433086,2.8096319558993352,-88.22536620556343,2.130220205642534,773.6216455078126
1689954328002614500,776.1096145019532,194.7039879271761,1.470594258206922,31.917702528578012,40.104146492480886,227.11398777458817,84.93523370149026,5.091831131069228,2.8103011876777733,-88.22534436460485,1.7939831615580728,774.6216594238282
1689954329002628000,777.1096281738281,194.499313830398,1.4861838667153866,36.99425620894823,40.10414340921912,226.90931367781013,85.70526544701468,5.089961229515498,2.813686499028972,-88.22532373392545,1.5109045087582298,775.6216730957032
1689954330002641200,778.1096411132812,194.58468558173627,1.4975351042218792,42.98796725897265,40.10413761947215,226.9946854291484,89.11299116895982,5.086219642608578,2.8204444295060145,-88.22530693061881,1.2712015887392432,776.6216860351562
1689954331002655200,779.1096552734375,194.81958029977977,1.52818214702575,41.13252836005962,40.10413434968557,227.22958014719188,85.96277465621118,5.084718298523039,2.8231501655869824,-88.22528350356603,1.3493789198556718,777.6217001953125
1689954332002668800,780.1096687011719,194.69691122323275,1.5208626823006044,42.16999694662054,40.1041273510162,227.10691107064488,90.15449917049972,5.073630175525678,2.8430289964726203,-88.22526165889136,1.295107461590654,778.621713623047
1689954333002683100,781.1096831054688,195.5993435205892,1.5049240636994017,40.43686606218787,40.1041270387953,228.00934336800128,86.76935259954583,5.081286725808985,2.8293218697960536,-88.22523592120248,1.3346949391342506,779.6217280273438
1689954334002696700,782.1096967773437,194.55793914105743,1.5636831761239018,38.98435130863663,40.1041258277003,226.96793898846957,87.76734329223369,5.099204491097217,2.796900175330325,-88.22521023425888,1.4794004409156076,780.6217416992188
1689954335002710800,783.1097106933594,194.8480340819806,1.548568777614103,36.24429781494283,40.104124533421015,227.2580339293927,84.3043681919672,5.093916617880005,2.80651928959606,-88.22518250130784,1.601240698692155,781.6217556152344
1689954336002723600,784.1097236328125,194.80307657830417,1.562360368448653,36.78187959508478,40.10412246810002,227.21307642571628,85.3381439067903,5.10641979438355,2.783705069923301,-88.22515296450233,1.613226927741262,782.6217685546875
1689954337002737700,785.1097375488281,194.8002084828913,1.521600687485219,38.16661003841331,40.10411770612884,227.21020833030343,84.3425428916399,5.104146788521176,2.7878706200284475,-88.2251275007044,1.4997936556884897,783.6217824707031
1689954338002751200,786.1097512207032,194.56094758119437,1.5107456680884026,37.66812284998512,40.10411642865913,226.97094742860645,83.66389843802489,5.11901516765945,2.760474732009212,-88.22509692337364,1.5147366329739562,784.6217961425782
1689954339002765000,787.1097651367188,194.4688994344324,1.4999854708448883,36.001588614114034,40.104107782981416,226.8788992818445,89.50751037957887,5.124197901901191,2.750842215566038,-88.22506512304389,1.5542939174094264,785.6218100585938
1689954340002778600,788.1097785644531,194.85605076514184,1.5162963993648004,32.76766088974505,40.10410798646796,227.26605061255395,88.26051157718021,5.135944678851402,2.728847611825695,-88.22502740352849,1.7591553690389683,786.6218234863281
1689954341002793000,789.10979296875,195.115377061069,1.5408023811848013,28.132098420247377,40.104112913633536,227.52537690848112,85.59132823044254,5.149499207529166,2.703182373508182,-88.22498590873474,2.160993963703096,787.621837890625
1689954342002806000,790.1098059082032,195.1116467090324,1.538514478716433,29.930772737838137,40.10411872297327,227.52164655644447,82.2258393732547,5.166783732495657,2.6699967967035243,-88.22495458611432,2.1112263270571767,788.6218508300782
1689954343002820400,791.1098203125,195.04798766039312,1.561408128297158,36.50137626168142,40.10412749359953,227.45798750780523,75.57979614164259,5.162930660330533,2.67743982741121,-88.22492830188826,1.7990748651055777,789.621865234375
1689954344002834000,792.109833984375,195.01512889098376,1.5301958196086591,33.73768959137529,40.10413551922651,227.42512873839587,79.62201474069023,5.143372496598338,2.714821613665365,-88.22489299473114,1.8182100339717309,790.62187890625
1689954345002847500,793.1098474121094,194.9420801475644,1.5318303634768156,34.247485034594284,40.10413815057696,227.3520799949765,81.7496805997071,5.14851454297984,2.705057306881672,-88.22486593438734,1.743454781355844,791.6218923339844
1689954346002861000,794.1098610839844,194.9703239025548,1.5710776151274568,36.017773214503364,40.10413882728132,227.3803237499669,84.97318651643955,5.17949267999946,2.645258514894309,-88.22483872954484,1.6941337759344113,792.6219060058594
1689954347002874400,795.1098742675781,195.00609359983355,1.5805598217666366,34.78678953785132,40.10414369553688,227.4160934472457,83.85677107881982,5.192814513754395,2.6190102058851443,-88.2248076017332,1.7701091887823337,793.6219191894531
1689954348002888700,796.109888671875,194.733881900087,1.573858813636268,37.720899197573495,40.10414717547103,227.1438817474991,82.21240307415363,5.214583675767005,2.5753939739801184,-88.22478476079698,1.6397699817489746,794.62193359375
1689954349002902000,797.1099020996094,194.99511134065688,1.6476917544165854,43.31968925861621,40.10414732865853,227.405111188069,83.20373285005587,5.258912236996359,2.4836221766522355,-88.22476446202072,1.4916539978932375,795.6219470214844
1689954350002916400,798.1099162597657,195.55889922194183,1.6037453126576169,41.29671316588792,40.10414588174154,227.96889906935397,87.55147609224686,5.299936940563288,2.3948288997006646,-88.2247403232763,1.5000979753632466,796.6219611816407
1689954351002930000,799.1099299316406,194.51997614838183,1.574928200231402,32.88062120376665,40.10414684281657,226.92997599579397,87.3082643877427,5.304234194336225,2.385295923868396,-88.22470491874365,1.848818984039681,797.6219748535157
1689954352002943200,800.1099431152344,194.85873546171933,1.5991903547572452,31.44359906145355,40.1041415472728,227.26873530913144,90.87896744165208,5.322679943733686,2.3438462512212705,-88.2246720438577,2.01499017334688,798.6219880371094
1689954353002957000,801.10995703125,195.0393337532878,1.5889511169305326,32.26406579999766,40.10413691651706,227.4493336006999,94.13889874009624,5.324034457534093,2.340767850039487,-88.22464411688898,1.9713106177542496,799.622001953125
1689954354002971100,802.1099711914062,195.5035020019859,1.591237737374846,32.00097345439223,40.104139285002944,227.913501849398,89.46815872431871,5.323918450783359,2.3410316875679733,-88.22461405388955,1.9851725310049189,800.6220161132812
1689954355002984400,803.109984375,195.37827764078972,1.5778813585437792,31.575225062412247,40.10413709580166,227.78827748820183,89.06335774086064,5.308794266350156,2.37512956917229,-88.22458444612508,1.994140950328328,801.622029296875
1689954356002997800,804.1099978027344,194.96372262574727,1.588453212932803,31.12956759845718,40.104140826563096,227.37372247315943,84.17805804586891,5.288140272512496,2.4207663024381976,-88.2245540362571,2.0427751330819217,802.6220427246094
1689954357003012000,805.1100122070312,194.9562902962789,1.574130588719813,30.95516422917087,40.10413499470156,227.366290143691,86.73281197757969,5.260817330982139,2.479584247979248,-88.22451772502406,2.027995407670588,803.6220571289062
1689954358003026000,806.1100258789063,195.18684193585068,1.5842479941790868,30.52147624383077,40.10413072393938,227.5968417832628,89.22774030473322,5.235594497067607,2.5324074109558725,-88.22448269162274,2.056136657924464,804.6220708007813
1689954359003039500,807.1100395507813,195.1683499412611,1.5782188523719176,31.83466294092092,40.10412470765964,227.5783497886732,88.78350364000704,5.222667921635819,2.558960103851766,-88.22445911341458,1.969600302682296,805.6220844726563
1689954360003053600,808.1100534667969,195.2599564595148,1.587239141863566,32.28257772067631,40.10412330937271,227.6699563069269,88.38450556592983,5.241065353630043,2.5210654477358623,-88.22442903752086,1.9758019454988676,806.6220983886719
1689954361003067100,809.1100671386719,195.34035544097424,1.559949291691851,35.78034323685513,40.10412578930854,227.75035528838637,83.94745683417977,5.207593009035493,2.5895003543219484,-88.22440749234015,1.72057385432293,807.6221120605469
1689954362003081200,810.1100812988282,195.18902972061187,1.5707757816830912,33.243188341494935,40.10413134161144,227.599029568024,82.77645287639407,5.203537790611322,2.597639600573696,-88.22437620300273,1.876620642260656,808.6221262207032
1689954363003094800,811.1100947265625,195.2434109365568,1.5633008518358742,31.97975172307495,40.10413846692852,227.65341078396887,82.04013864591612,5.207293230857992,2.5901031332071267,-88.22434189112934,1.979685505663071,809.6221396484375
1689954364003108000,812.1101081542969,195.3986111273989,1.5699921754245996,34.18670136440527,40.10413938986088,227.80861097481105,82.93734229932659,5.226277471932806,2.551580063246394,-88.22431763540384,1.8672614732197812,810.6221530761719
1689954365003122400,813.1101223144532,195.39782645273957,1.5415460391874591,30.826823564595184,40.10413846618112,227.80782630015165,85.44467889263278,5.196437735385895,2.611813908961807,-88.22428781202923,1.9888428836262853,811.6221672363282
1689954366003136300,814.1101362304687,195.114060908556,1.539639748122798,31.719924776142143,40.10415484013416,227.5240607559681,77.94645115266361,5.174557677298766,2.654899221646131,-88.22425849516317,1.9975575765017024,812.6221811523437
1689954367003149600,815.1101496582031,194.99915312230587,1.5851132594411328,33.13556367454374,40.10415965983714,227.409152969718,83.63368761314413,5.143728126981094,2.714147746253398,-88.22423039658572,1.8906861665263897,813.6221945800781
1689954368003163000,816.1101628417969,195.04488312266767,1.6269554645701283,34.66048321259655,40.104160842851,227.45488297007975,85.77411457983109,5.146332189389121,2.7092069004131445,-88.22420159015742,1.856174736297889,814.6222077636719
1689954369003177000,817.1101770019532,195.0239024804905,1.6018249033174143,36.30380640561421,40.10416959597725,227.43390232790264,81.4706739286503,5.13344213708469,2.7335524245918923,-88.22418246570614,1.7681050418996762,815.6222219238282
1689954370003190300,818.1101901855469,195.04952873010188,1.5671212585396446,33.76937083006825,40.10417515698937,227.459528577514,82.09028267967003,5.1200693180044645,2.7585190250600284,-88.22414795624876,1.8536286371149464,816.622235107422
1689954371003204900,819.1102048339844,195.032520593144,1.564920348793925,32.02734890470719,40.10418429393966,227.4425204405561,80.50729183336158,5.092199221866136,2.809634160814315,-88.22411685440407,1.9236166965603667,817.6222497558595
1689954372003218000,820.1102180175782,195.08160669356585,1.600608821424494,34.46735026228659,40.10418964548013,227.49160654097795,79.58005817279759,5.119593091595384,2.7594027631496028,-88.22408718407654,1.906424695098638,818.6222629394532
1689954373003232000,821.1102319335937,195.10476834047583,1.578372290145604,33.85307121760254,40.10419558601379,227.514768187888,80.79142710425428,5.091362428994792,2.811150236008223,-88.22405913126141,1.831797174359072,819.6222768554687
1689954374003245300,822.1102453613281,194.9797400366515,1.5620399852159794,35.888839501124245,40.10419935774468,227.3897398840636,80.19974585031879,5.092738332694014,2.808656851147507,-88.22402715667053,1.7104255815986966,820.6222902832031
1689954375003259600,823.110259765625,194.89055317640305,1.526103566412989,33.410973190227715,40.10420224871017,227.3005530238152,80.69462168258016,5.088828971469684,2.815733782146253,-88.22399021134733,1.7826598883985527,821.6223046875
1689954376003273000,824.1102729492187,194.4404031671584,1.56928122515023,35.2898801638609,40.104203248397525,226.85040301457047,81.94763397418913,5.097590205007066,2.799841269537411,-88.22395827293458,1.7317633892447526,822.6223178710937
1689954377003287000,825.110287109375,194.6255186153576,1.5604166998654585,34.29825288273483,40.10420634806014,227.0355184627697,81.01244833030972,5.084013308757228,2.8244195349077,-88.22392498850121,1.7709456880609609,823.62233203125
1689954378003300400,826.1103002929688,194.6663164189085,1.5691974451633757,40.81553188278389,40.10420359081141,227.07631626632065,84.51596577462449,5.083792264181712,2.8248173830240817,-88.22390423200291,1.4587848853666998,824.6223452148438
1689954379003313700,827.1103137207032,194.2498754989356,1.58187724231127,41.313377976749344,40.10419896259179,226.6598753463477,90.94611976478132,5.103810774005575,2.7884857209484597,-88.2238738628163,1.4277122551143542,825.6223586425782
1689954380003327700,828.1103276367187,194.52122417464847,1.6083582856055798,35.577698480724294,40.1041960197172,226.93122402206063,89.30120977287014,5.105267515546492,2.785817766382896,-88.22383307013999,1.7002876085009269,826.6223725585937
1689954381003342000,829.1103420410157,194.13047752249983,1.578176897463924,31.232508087444945,40.10419805874275,226.540477369912,83.5059257062289,5.091396288654643,2.811088910842659,-88.22379553297296,1.9453396302368533,827.6223869628907
1689954382003355400,830.11035546875,194.3231624811888,1.442793758686933,34.66743327546423,40.104209239437786,226.73316232860088,67.16977428075045,5.054465693497624,2.8769625625031026,-88.22377039623602,1.8101250973508536,828.622400390625
1689954383003369200,831.110369140625,194.50300175137815,1.4573072684466422,35.98067730858488,40.10421060781087,226.9130015987903,68.04923659187214,5.046183796549246,2.8914643563828832,-88.22374568548938,1.7275537959426968,829.6224140625001
1689954384003383000,832.1103830566407,193.88565950561315,1.4408876908722306,36.35243246089707,40.104215748933946,226.2956593530253,63.44767575142265,5.047148237239153,2.8897805633166262,-88.22373074956194,1.7349734581241507,830.6224279785157
